release_date,movie,production_budget,domestic_gross,genres,studio,foreign_gross,domestic_ROI_percent,domestic_Profit,Seasons,Adventure,,Thriller,Fantasy,History,Comedy,Western,Action,War,Sport,Crime,Horror,Musical,Drama,Music,Animation,Mystery,Biography,Family,Sci-Fi,Romance
2018-02-09,PeterRabbit,50000000,115234093,,Sony,236000000,230.46818599999997,65234093,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-14,TheMule,50000000,103804407,,WB,68700000,207.608814,53804407,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-28,NonStop,50000000,91742160,"Action,Mystery,Thriller",Uni.,130600000,183.48432,41742160,Winter,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-08-09,DisneyPlanes,50000000,90282580,,,,180.56516000000002,40282580,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-28,TheEmojiMovie,50000000,86089513,,Sony,131699999,172.179026,36089513,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-29,CrazyStupidLove,50000000,84351197,"Comedy,Drama,Romance",WB,58500000,168.702394,34351197,Summer,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2017-12-22,ThePost,50000000,81903458,"Biography,Drama,History",Fox,97900000,163.806916,31903458,Winter,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2011-12-23,WeBoughtaZoo,50000000,75624550,"Comedy,Drama,Family",Fox,44500000,151.2491,25624550,Winter,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-09-23,Moneyball,50000000,75605492,"Biography,Drama,Sport",Sony,34600000,151.210984,25605492,Autumn,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2014-07-18,PlanesFireandRescue,50000000,59157732,,,,118.315464,9157732,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-06,AmericanReunion,50000000,56758835,Comedy,Uni.,178000000,113.51767,6758835,Spring,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-25,HanselGretelWitchHunters,50000000,55703475,"Action,Fantasy,Horror",,,111.40695,5703475,Winter,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-02-18,IamNumberFour,50000000,55100437,,,,110.200874,5100437,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-15,13HoursTheSecretSoldiersofBenghazi,50000000,52853219,,Par.,16600000,105.706438,2853219,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29,AmericanMade,50000000,51342000,"Action,Biography,Comedy",Uni.,83500000,102.684,1342000,Autumn,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-17,TheBookofLife,50000000,50151543,,,,100.303086,151543,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-08,IntotheStorm,50000000,47602194,,,,95.204388,-2397806,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-10,TheJudge,50000000,47119388,"Crime,Drama",WB,37300000,94.238776,-2880612,Autumn,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2016-08-19,WarDogs,50000000,43034523,"Comedy,Crime,Drama",WB,43200000,86.069046,-6965477,Summer,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2016-05-20,TheNiceGuys,50000000,36261763,"Action,Comedy,Crime",WB,26500000,72.523526,-13738237,Spring,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2010-06-04,Marmaduke,50000000,33644788,,Fox,50100000,67.289576,-16355212,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-15,Hereafter,50000000,32746941,,WB,72500000,65.493882,-17253059,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-12,Zoolander2,50000000,28848693,,Par.,27900000,57.697386,-21151307,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-29,TheHost,50000000,26623701,"Action,Adventure,Drama",,,53.247402,-23376299,Spring,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-03-13,RunAllNight,50000000,26461644,,WB,45200000,52.923288,-23538356,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-08,YourHighness,50000000,21596445,,Uni.,3300000,43.192890000000006,-28403555,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-16,Snowden,50000000,21587519,"Biography,Drama,Thriller",ORF,15700000,43.175038,-28412481,Autumn,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2011-09-30,DreamHouse,50000000,21302340,,Uni.,17200000,42.60468,-28697660,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-24,FreeStateofJones,50000000,20810036,,STX,4200000,41.620072,-29189964,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-14,BeautifulCreatures,50000000,19452138,,,,38.904276,-30547862,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-25,DriveAngry,50000000,10721033,,Sum.,18200000,21.442066,-39278967,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-16,EarlyMan,50000000,8267544,,LGF,46400000,16.535088000000002,-41732456,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-17,Child44,50000000,1224330,,LG/S,11700000,2.4486600000000003,-48775670,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-15,UpsideDown,50000000,102118,,MNE,8000000,0.204236,-49897882,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-02,Shanghai,50000000,46425,,Wein.,9200000,0.09285,-49953575,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-06,Chappie,49000000,31569268,"Action,Crime,Drama",Sony,70500000,64.4270775510204,-17430732,Spring,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2012-11-16,AnnaKarenina,49000000,12816367,,Focus,56100000,26.155851020408157,-36183633,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-09,Taken3,48000000,89256424,"Action,Thriller",Fox,237200000,185.9508833333333,41256424,Winter,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-16,InstantFamily,48000000,67363237,,Par.,53200000,140.34007708333334,19363237,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-01-22,ToothFairy,48000000,60022256,,Fox,52400000,125.04636666666669,12022256,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-07-13,TheInfiltrator,47500000,15436808,,BG,,32.49854315789474,-32063192,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-11,Arrival,47000000,100546139,"Drama,Mystery,Sci-Fi",Par.,102800000,213.9279553191489,53546139,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2010-06-18,JonahHex,47000000,10547117,,WB,356000,22.440674468085106,-36452883,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-23,Silence,46500000,7100177,,,,15.269197849462365,-39399823,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-01,MrNobody,46500000,3622,,Magn.,3500000,0.007789247311827956,-46496378,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-20,Prisoners,46000000,61002302,"Crime,Drama,Mystery",WB,61100000,132.6137,15002302,Autumn,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2010-12-31,ArthurandtheWarofTwoWorlds,45500000,347136,,,,0.7629362637362638,-45152864,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-05,Taken2,45000000,139854287,"Action,Thriller",Fox,236300000,310.78730444444443,94854287,Autumn,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-22,PitchPerfect3,45000000,104897530,,Uni.,80500000,233.10562222222225,59897530,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-23,TheMuppets,45000000,88625922,,BV,76600000,196.9464933333333,43625922,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-07,TheGirlontheTrain,45000000,75395035,"Crime,Drama,Mystery",Strand,97100,167.54452222222218,30395035,Autumn,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2010-03-19,TheBountyHunter,45000000,67061228,"Action,Comedy,Romance",Sony,69300000,149.02495111111108,22061228,Spring,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-12-09,OfficeChristmasParty,45000000,54767494,,Par.,59700000,121.70554222222223,9767494,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-06,Savages,45000000,47323100,"Crime,Drama,Thriller",,,105.16244444444445,2323100,Summer,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2014-05-23,Blended,45000000,46290741,"Comedy,Romance",WB,81700000,102.86831333333332,1290741,Spring,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017-06-16,AllEyezonMe,45000000,44922302,,LG/S,,99.8273377777778,-77698,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-19,TheGhostWriter,45000000,15541549,"Drama,Mystery,Thriller",Sum.,44700000,34.53677555555556,-29458451,Winter,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2012-09-21,Dredd,45000000,13414714,"Action,Crime,Sci-Fi",LGF,22200000,29.81047555555556,-31585286,Autumn,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2011-10-28,TheRumDiary,45000000,13109815,,FD,10800000,29.132922222222227,-31890185,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-21,WelcometoMarwen,45000000,10763520,,Uni.,2100000,23.91893333333333,-34236480,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-21,JohnnyEnglishReborn,45000000,8406711,"Action,Adventure,Comedy",Uni.,151800000,18.68158,-36593289,Autumn,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-31,Foodfight,45000000,0,,,,0.0,-45000000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-12,Argo,44500000,136025503,"Biography,Drama,Thriller",WB,96300000,305.67528764044937,91525503,Autumn,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2010-07-30,CharlieStCloud,44000000,31206263,,Uni.,17000000,70.923325,-12793737,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-06,TheInterview,44000000,6105175,Comedy,,,13.875397727272727,-37894825,Winter,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-28,TheHeat,43000000,159581587,"Action,Comedy,Crime",Fox,70300000,371.1199697674419,116581587,Summer,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-11-09,TheGirlintheSpiderâsWeb,43000000,14828555,,,,34.48501162790698,-28171445,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-06,AMonsterCalls,43000000,3740823,,Focus,43600000,8.699588372093022,-39259177,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-28,TheMechanic,42500000,29121498,"Action,Crime,Thriller",CBS,47000000,68.52117176470588,-13378502,Winter,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-03-16,21JumpStreet,42000000,138447667,"Action,Comedy,Crime",Sony,63100000,329.6373023809524,96447667,Spring,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-05-12,Snatched,42000000,45852178,,Fox,15000000,109.17185238095236,3852178,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-12,HereComestheBoom,42000000,45290318,,Sony,27800000,107.8340904761905,3290318,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-11,RedRidingHood,42000000,37662162,"Fantasy,Horror,Mystery",WB,51500000,89.6718142857143,-4337838,Spring,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2018-12-25,HolmesWatson,42000000,30568743,,,,72.78272142857143,-11431257,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-27,OnefortheMoney,42000000,26414527,,,,62.89173095238096,-15585473,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-27,ManonaLedge,42000000,18620000,"Action,Adventure,Crime",LG/S,27600000,44.33333333333334,-23380000,Winter,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2010-12-03,TheWarriorsWay,42000000,5666340,,Rela.,5400000,13.491285714285715,-36333660,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-28,Micmacs,42000000,1259693,,SPC,15100000,2.999269047619048,-40740307,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-31,PourquoijaipasmangÃ©monpÃ¨re,42000000,0,,,,0.0,-42000000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-14,TheBigYear,41000000,7204138,,Fox,244000,17.571068292682927,-33795862,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-11,TheKarateKid,40000000,176591618,"Action,Drama,Family",Sony,182500000,441.47904500000004,136591618,Summer,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2015-02-13,FiftyShadesofGrey,40000000,166167230,"Drama,Romance,Thriller",Uni.,404800000,415.418075,126167230,Winter,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2013-12-13,AmericanHustle,40000000,150117807,"Crime,Drama",Sony,101100000,375.2945175,110117807,Winter,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2014-07-25,Lucy,40000000,126573960,"Action,Sci-Fi,Thriller",Uni.,336700000,316.4349,86573960,Summer,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2013-12-25,LoneSurvivor,40000000,125095601,"Action,Biography,Drama",Uni.,29700000,312.7390025,85095601,Winter,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-06-10,TheConjuring2TheEnfieldPoltergeist,40000000,102470008,,,,256.17502,62470008,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-01,TheSocialNetwork,40000000,96962694,"Biography,Drama",Sony,128000000,242.406735,56962694,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017-02-10,JohnWickChapterTwo,40000000,92029184,,LG/S,79500000,230.07296000000002,52029184,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-15,RideAlong2,40000000,90862685,,Uni.,33400000,227.1567125,50862685,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-27,GetHard,40000000,90411453,"Comedy,Crime",WB,21400000,226.0286325,50411453,Spring,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-10-14,TheAccountant,40000000,86260045,"Action,Crime,Drama",WB,68900000,215.6501125,46260045,Autumn,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2014-11-14,DumbandDumberTo,40000000,86208010,"Adventure,Comedy",Uni.,83600000,215.520025,46208010,Autumn,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-25,TheOtherWoman,40000000,83911193,"Comedy,Romance",IFC,427000,209.7779825,43911193,Spring,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-09-25,TheIntern,40000000,75764672,"Comedy,Drama",WB,118800000,189.41168000000002,35764672,Autumn,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-10-16,BridgeofSpies,40000000,72313754,"Drama,History,Thriller",BV,93200000,180.784385,32313754,Autumn,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-09-21,TheHousewithaClockinitsWalls,40000000,68549695,,,,171.3742375,28549695,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-04,HacksawRidge,40000000,67209615,"Biography,Drama,History",LGF,108100000,168.0240375,27209615,Autumn,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2011-02-18,Unknown,40000000,63686397,"Action,Mystery,Thriller",WB,67099999,159.2159925,23686397,Winter,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2010-06-04,GetHimtotheGreek,40000000,61153526,"Adventure,Comedy,Music",Uni.,30300000,152.883815,21153526,Summer,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-03-18,TheLincolnLawyer,40000000,58009200,"Crime,Drama,Thriller",LGF,17000000,145.023,18009200,Spring,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2013-02-15,EscapeFromPlanetEarth,40000000,57012977,,Wein.,17600000,142.5324425,17012977,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-26,HorribleBosses2,40000000,54445357,"Comedy,Crime",WB,53200000,136.1133925,14445357,Autumn,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010-07-09,Predators,40000000,52000688,"Action,Adventure,Sci-Fi",Fox,75200000,130.00172,12000688,Summer,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-08-15,TheOddLifeofTimothyGreen,40000000,51853450,,BV,4200000,129.633625,11853450,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-20,JerseyBoys,40000000,47047013,,WB,20600000,117.6175325,7047013,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-30,AMillionWaystoDieinTheWest,40000000,42720965,,,,106.8024125,2720965,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-12,FinalDestination5,40000000,42587643,,WB (NL),115300000,106.46910749999999,2587643,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-16,Widows,40000000,42402632,,Fox,33600000,106.00658,2402632,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-18,SexTape,40000000,38543473,"Comedy,Romance",Sony,87500000,96.3586825,-1456527,Summer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-04-15,Scream4,40000000,38180928,"Horror,Mystery",W/Dim.,59000000,95.45232,-1819072,Spring,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2011-03-18,Paul,40000000,37412945,"Adventure,Comedy,Sci-Fi",Uni.,60600000,93.5323625,-2587055,Spring,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-12-19,TheGuiltTrip,40000000,37134215,,Par.,4700000,92.8355375,-2865785,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-26,Colombiana,40000000,36665854,,TriS,24300000,91.664635,-3334146,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-12,TheCommuter,40000000,36343858,,LGF,83600000,90.859645,-3656142,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-08,Arthur,40000000,33035397,,,,82.5884925,-6964603,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-21,PatriotsDay,40000000,31886361,,LGF,18700000,79.7159025,-8113639,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-25,ExtremelyLoudandIncrediblyClose,40000000,31847881,,,,79.6197025,-8152119,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-10,MorningGlory,40000000,31011732,,Par.,29000000,77.52933,-8988268,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-25,GrudgeMatch,40000000,29807260,,WB,15100000,74.51815,-10192740,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-11,TheNutJob2NuttybyNature,40000000,28370522,,ORF,36800000,70.926305,-11629478,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-27,ResidentEvilTheFinalChapter,40000000,26844692,,SGem,285400000,67.11173000000001,-13155308,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-30,TheHouse,40000000,25584504,,WB (NL),8600000,63.96126,-14415496,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-07,SeasonoftheWitch,40000000,24827228,,Rela.,66800000,62.06807,-15172772,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-26,MechanicResurrection,40000000,21218403,,LG/S,104500000,53.046007499999995,-18781597,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-03,BigMiracle,40000000,20157300,,Uni.,4600000,50.39325,-19842700,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-21,TheImpossible,40000000,19019882,"Drama,History,Thriller",LG/S,161300000,47.549705,-20980118,Winter,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-03-09,AThousandWords,40000000,18450127,,P/DW,3600000,46.1253175,-21549873,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-20,TheGunman,40000000,10664749,,ORF,13500000,26.661872499999998,-29335251,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-16,Paranoia,40000000,7388654,,Rela.,6400000,18.471635,-32611346,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-10,BaahubaliTheBeginning,40000000,6738000,,BSC,,16.845,-33262000,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-09,TheHurricaneHeist,40000000,6115824,,ENTMP,,15.28956,-33884176,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-25,VictorFrankenstein,40000000,5775076,,Fox,28500000,14.43769,-34224924,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-27,Snowpiercer,40000000,4563029,"Action,Drama,Sci-Fi",RTWC,82200000,11.4075725,-35436971,Summer,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2016-11-11,BillyLynnâsLongHalftimeWalk,40000000,1738477,,,,4.3461925,-38261523,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-16,UnmonstreÃParis,40000000,0,,,,0.0,-40000000,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-11,USSIndianapolisMenofCourage,40000000,0,,,,0.0,-40000000,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-31,DragonNestWarriorsDawn,40000000,0,,,,0.0,-40000000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-31,TheCrow,40000000,0,,,,0.0,-40000000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-05,Frankenweenie,39000000,35287788,,BV,46200000,90.4815076923077,-3712212,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-23,Yidaizongshi,38600000,6594959,,,,17.085386010362694,-32005041,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-02,CaptainUnderpantsTheFirstEpicMovie,38000000,73921000,,Fox,51600000,194.52894736842103,35921000,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-17,PaulBlartMallCop2,38000000,71091594,,Sony,36600000,187.08314210526316,33091594,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-23,WhyHim,38000000,60323786,,Fox,57800000,158.7468052631579,22323786,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-22,WaterforElephants,38000000,58709717,"Drama,Romance",Fox,58400000,154.4992552631579,20709717,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2010-10-08,LifeasWeKnowIt,38000000,53374681,"Comedy,Drama,Romance",WB,52300000,140.45968684210527,15374681,Autumn,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2013-09-06,Riddick,38000000,42025135,"Action,Adventure,Sci-Fi",Uni.,56300000,110.5924605263158,4025135,Autumn,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-01-22,The5thWave,38000000,34912982,,Sony,75000000,91.87626842105264,-3087018,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-20,Rush,38000000,26947624,"Action,Biography,Drama",,,70.9148,-11052376,Autumn,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
